"station_id","obsTime","ELEV","WDIR","WDSD","TEMP","HUMD","PRES","SUN","H_24R","H_FX","H_XD","H_FXT","D_TX","D_TXT","D_TN","D_TNT"
"C0A880","2019-07-25 09:00:00","6.000","138.000","0.800","29.800","0.780","1007.200","-99.000","0.000","-99.000","-99.000","-99.000","29.800","","25.200",""
"C0I530","2019-07-25 09:00:00","3014.000","213.000","2.100","12.900","0.820","704.900","-99.000","0.000","-99.000","-99.000","-99.000","13.300","","10.000",""
"C0M670","2019-07-25 09:00:00","43.000","216.000","0.800","30.600","0.720","1004.600","-99.000","0.000","-99.000","-99.000","-99.000","30.700","","26.200",""
"C0Z061","2019-07-25 09:00:00","174.000","162.000","0.400","30.100","0.770","993.500","-99.000","0.000","-99.000","-99.000","-99.000","30.100","","25.500",""
"C0M730","2019-07-25 09:00:00","40.000","262.000","0.800","30.100","0.780","1004.800","-99.000","0.000","-99.000","-99.000","-99.000","30.700","","25.800",""
"C0U750","2019-07-25 09:00:00","398.000","0.000","0.000","27.800","0.860","965.800","-99.000","0.000","-99.000","-99.000","-99.000","27.800","","23.600",""
"C0K400","2019-07-25 09:00:00","65.000","209.000","1.200","29.400","0.850","1003.300","-99.000","0.000","-99.000","-99.000","-99.000","30.100","","25.600",""
"C0I370","2019-07-25 09:00:00","671.000","347.000","0.400","27.000","0.710","937.200","-99.000","0.000","-99.000","-99.000","-99.000","27.000","","21.700",""
"C0S750","2019-07-25 09:00:00","2280.000","100.000","0.300","20.800","0.760","775.300","-99.000","0.000","-99.000","-99.000","-99.000","20.800","","12.900",""
"C0R650","2019-07-25 09:00:00","29.000","298.000","1.300","30.600","0.730","1008.200","-99.000","0.000","-99.000","-99.000","-99.000","30.900","","26.100",""
"C0E740","2019-07-25 09:00:00","27.000","257.000","2.100","31.100","0.670","1005.700","-99.000","0.000","-99.000","-99.000","-99.000","31.100","","25.400",""
"C0AI20","2019-07-25 09:00:00","25.000","249.000","2.900","30.400","0.680","1006.300","-99.000","0.000","-99.000","-99.000","-99.000","30.400","","26.200",""
"C0E550","2019-07-25 09:00:00","84.000","249.000","2.200","30.500","0.720","1000.800","-99.000","0.000","-99.000","-99.000","-99.000","30.500","","24.400",""
"C0X060","2019-07-25 09:00:00","19.000","228.000","1.200","30.800","0.670","1009.600","-99.000","0.000","-99.000","-99.000","-99.000","30.800","","26.000",""
"C0R510","2019-07-25 09:00:00","31.000","307.000","1.000","31.000","0.690","1006.800","-99.000","0.000","-99.000","-99.000","-99.000","31.100","","26.800",""
"C0AC60","2019-07-25 09:00:00","55.000","207.000","0.800","30.000","0.740","1003.400","-99.000","0.000","-99.000","-99.000","-99.000","30.000","","25.800",""
"C0UA70","2019-07-25 09:00:00","547.000","108.000","1.200","27.700","0.970","950.300","-99.000","0.000","-99.000","-99.000","-99.000","27.700","","23.100",""
"C0G740","2019-07-25 09:00:00","24.000","220.000","1.600","30.400","0.740","1007.300","-99.000","0.000","-99.000","-99.000","-99.000","30.800","","26.200",""
"C0F9N0","2019-07-25 09:00:00","75.000","225.000","2.400","30.700","0.690","1001.500","-99.000","0.000","-99.000","-99.000","-99.000","30.800","","26.700",""
"C0F9T0","2019-07-25 09:00:00","111.000","213.000","1.400","31.000","0.660","997.500","-99.000","0.000","-99.000","-99.000","-99.000","31.000","","27.000",""
"C0S710","2019-07-25 09:00:00","382.000","301.000","0.800","28.200","0.760","969.000","-99.000","0.000","-99.000","-99.000","-99.000","28.200","","23.700",""
"C0M680","2019-07-25 09:00:00","37.000","247.000","0.800","30.600","0.750","1007.300","-99.000","0.000","-99.000","-99.000","-99.000","30.600","","26.100",""
"C0X220","2019-07-25 09:00:00","26.000","49.000","1.600","29.700","0.720","1007.100","-99.000","0.000","-99.000","-99.000","-99.000","29.800","","26.500",""
"C0R560","2019-07-25 09:00:00","22.000","248.000","1.100","30.500","0.680","1007.900","-99.000","0.000","-99.000","-99.000","-99.000","30.900","","26.900",""
"C0F9P0","2019-07-25 09:00:00","26.000","200.000","2.900","31.700","0.690","1007.100","-99.000","0.000","-99.000","-99.000","-99.000","31.700","","27.900",""
"C0O970","2019-07-25 09:00:00","71.000","43.000","1.100","32.000","0.720","1002.500","-99.000","0.000","-99.000","-99.000","-99.000","32.000","","24.400",""
"C0F0B0","2019-07-25 09:00:00","311.000","260.000","2.600","28.800","0.760","975.100","-99.000","0.000","-99.000","-99.000","-99.000","28.800","","23.800",""
"C0R620","2019-07-25 09:00:00","34.000","264.000","1.700","30.500","0.790","1006.800","-99.000","0.000","-99.000","-99.000","-99.000","30.500","","27.000",""
"C0C660","2019-07-25 09:00:00","176.000","226.000","2.200","30.000","0.640","990.000","-99.000","0.000","-99.000","-99.000","-99.000","30.300","","26.100",""
"C0SA10","2019-07-25 09:00:00","411.000","0.000","0.200","29.700","0.790","965.000","-99.000","0.000","-99.000","-99.000","-99.000","29.700","","23.900",""
"C0M740","2019-07-25 09:00:00","15.000","172.000","1.500","29.800","0.770","1007.600","-99.000","0.000","-99.000","-99.000","-99.000","30.000","","26.000",""
"C0K460","2019-07-25 09:00:00","60.000","224.000","1.700","29.900","0.730","1002.300","-99.000","0.000","-99.000","-99.000","-99.000","29.900","","25.700",""
"C0X100","2019-07-25 09:00:00","10.000","265.000","1.700","31.000","0.690","1007.100","-99.000","0.000","-99.000","-99.000","-99.000","31.000","","28.500",""
"C0K560","2019-07-25 09:00:00","117.000","177.000","0.300","30.000","0.760","997.600","-99.000","0.000","-99.000","-99.000","-99.000","30.300","","24.300",""
"C0R150","2019-07-25 09:00:00","105.000","2.000","0.900","31.200","0.680","997.200","-99.000","0.000","-99.000","-99.000","-99.000","31.200","","25.200",""
"C0S690","2019-07-25 09:00:00","522.000","49.000","1.100","31.900","0.730","952.800","-99.000","0.000","-99.000","-99.000","-99.000","32.100","","22.500",""
"C0U870","2019-07-25 09:00:00","474.000","180.000","0.700","29.300","0.780","958.300","-99.000","0.000","-99.000","-99.000","-99.000","29.300","","23.800",""
"C0A520","2019-07-25 09:00:00","48.000","121.000","1.200","30.200","0.720","1004.600","-99.000","0.000","-99.000","-99.000","-99.000","30.300","","25.800",""
"C0X130","2019-07-25 09:00:00","27.000","259.000","0.400","31.100","0.700","1006.800","-99.000","0.000","-99.000","-99.000","-99.000","31.100","","26.800",""
"C0V400","2019-07-25 09:00:00","56.000","215.000","1.200","30.700","0.720","1002.900","-99.000","0.000","-99.000","-99.000","-99.000","31.400","","25.600",""
"C0UA40","2019-07-25 09:00:00","1121.000","30.000","2.300","25.900","0.820","889.300","-99.000","0.000","-99.000","-99.000","-99.000","26.500","","20.900",""
"C0G720","2019-07-25 09:00:00","50.000","184.000","1.800","29.500","0.750","1003.900","-99.000","0.000","-99.000","-99.000","-99.000","30.000","","25.700",""
"C0G890","2019-07-25 09:00:00","24.000","223.000","2.000","31.300","0.750","1006.900","-99.000","0.000","-99.000","-99.000","-99.000","31.300","","27.300",""
"C0I540","2019-07-25 09:00:00","3344.000","280.000","3.000","11.300","0.750","686.200","-99.000","-99.000","-99.000","-99.000","-99.000","11.300","","8.800",""
"C0K390","2019-07-25 09:00:00","31.000","213.000","1.300","29.300","0.770","1006.400","-99.000","0.000","-99.000","-99.000","-99.000","29.500","","25.800",""
"C0T9A0","2019-07-25 09:00:00","498.000","152.000","0.400","27.500","0.910","955.500","-99.000","0.000","-99.000","-99.000","-99.000","27.500","","23.500",""
"C0AH40","2019-07-25 09:00:00","426.000","270.000","1.500","28.100","0.780","962.700","-99.000","0.000","-99.000","-99.000","-99.000","28.100","","25.300",""
"C0X280","2019-07-25 09:00:00","22.000","243.000","1.800","29.700","0.780","1008.000","-99.000","0.000","-99.000","-99.000","-99.000","30.300","","26.700",""
"C0V620","2019-07-25 09:00:00","18.000","274.000","1.700","30.300","0.730","1008.100","-99.000","0.000","-99.000","-99.000","-99.000","30.300","","27.300",""
"C0M530","2019-07-25 09:00:00","1385.000","206.000","0.700","21.600","0.890","868.400","-99.000","0.500","-99.000","-99.000","-99.000","22.000","","18.000",""
"C0R170","2019-07-25 09:00:00","26.000","250.000","0.800","31.300","0.710","1007.200","-99.000","0.000","-99.000","-99.000","-99.000","31.300","","25.200",""
"C0I420","2019-07-25 09:00:00","305.000","174.000","0.300","28.800","0.730","975.800","-99.000","0.000","-99.000","-99.000","-99.000","28.900","","23.500",""
"C0A640","2019-07-25 09:00:00","241.000","0.000","0.000","26.900","0.940","985.100","-99.000","0.000","-99.000","-99.000","-99.000","26.900","","24.000",""
"C0A930","2019-07-25 09:00:00","216.000","129.000","1.200","29.500","1.000","984.000","-99.000","0.000","-99.000","-99.000","-99.000","29.500","","23.500",""
"C0F9M0","2019-07-25 09:00:00","230.000","192.000","2.500","29.600","0.670","983.800","-99.000","0.000","-99.000","-99.000","-99.000","29.600","","25.900",""
"C0AC40","2019-07-25 09:00:00","1079.000","245.000","5.700","23.300","0.920","892.700","-99.000","0.000","-99.000","-99.000","-99.000","23.300","","19.800",""
"C0AI00","2019-07-25 09:00:00","188.000","222.000","1.200","30.200","0.740","988.800","-99.000","0.000","-99.000","-99.000","-99.000","30.200","","25.700",""
"C0T9M0","2019-07-25 09:00:00","92.000","114.000","0.800","32.100","0.740","1001.100","-99.000","0.000","-99.000","-99.000","-99.000","32.400","","25.900",""
"C0K430","2019-07-25 09:00:00","30.000","215.000","2.100","29.800","0.760","1007.400","-99.000","0.000","-99.000","-99.000","-99.000","29.800","","25.900",""
"C0Z170","2019-07-25 09:00:00","199.000","71.000","0.400","30.100","0.730","989.300","-99.000","0.000","-99.000","-99.000","-99.000","30.700","","25.400",""
"C0Z100","2019-07-25 09:00:00","36.000","189.000","0.700","30.700","0.720","1007.500","-99.000","0.000","-99.000","-99.000","-99.000","30.700","","25.400",""
"C0U710","2019-07-25 09:00:00","1942.000","0.000","0.000","19.000","0.970","809.600","-99.000","0.000","-99.000","-99.000","-99.000","19.000","","15.700",""
"C0C480","2019-07-25 09:00:00","105.000","279.000","0.900","30.600","0.620","997.600","-99.000","0.000","-99.000","-99.000","-99.000","30.600","","27.000",""
"C0V720","2019-07-25 09:00:00","15.000","228.000","1.400","30.700","0.770","1008.200","-99.000","0.000","-99.000","-99.000","-99.000","31.600","","27.600",""
"C0UA60","2019-07-25 09:00:00","566.000","159.000","2.400","28.400","0.780","947.400","-99.000","0.000","-99.000","-99.000","-99.000","29.300","","23.000",""
"C0A980","2019-07-25 09:00:00","11.000","67.000","0.300","30.800","0.690","1008.800","-99.000","0.000","-99.000","-99.000","-99.000","30.800","","26.800",""
"C0C670","2019-07-25 09:00:00","250.000","221.000","2.200","29.000","0.660","982.100","-99.000","0.000","-99.000","-99.000","-99.000","29.200","","24.800",""
"C0K550","2019-07-25 09:00:00","15.000","223.000","0.600","31.800","0.660","1008.700","-99.000","0.000","-99.000","-99.000","-99.000","32.200","","26.000",""
"C0R350","2019-07-25 09:00:00","35.000","281.000","1.600","30.500","-99.000","1005.500","-99.000","0.000","-99.000","-99.000","-99.000","30.500","","25.300",""
"C0T9F0","2019-07-25 09:00:00","251.000","126.000","0.400","28.200","0.770","982.100","-99.000","0.000","-99.000","-99.000","-99.000","28.800","","24.900",""
"C0D390","2019-07-25 09:00:00","146.000","312.000","0.300","29.100","0.760","991.800","-99.000","0.000","-99.000","-99.000","-99.000","29.100","","24.100",""
"C0E430","2019-07-25 09:00:00","258.000","143.000","0.300","27.300","0.880","983.900","-99.000","0.000","-99.000","-99.000","-99.000","27.300","","23.300",""
"C0O990","2019-07-25 09:00:00","18.000","230.000","1.100","30.100","0.850","1007.600","-99.000","0.000","-99.000","-99.000","-99.000","30.900","","25.300",""
"CM0010","2019-07-25 09:00:00","68.000","43.000","0.600","29.900","-99.000","1002.600","-99.000","0.000","-99.000","-99.000","-99.000","29.900","","25.800",""
"C0K500","2019-07-25 09:00:00","12.000","232.000","1.200","30.500","0.730","1007.500","-99.000","0.000","-99.000","-99.000","-99.000","30.600","","25.900",""
"C0X260","2019-07-25 09:00:00","39.000","193.000","0.700","30.000","0.770","1006.100","-99.000","0.000","-99.000","-99.000","-99.000","30.400","","25.800",""
"C0ACA0","2019-07-25 09:00:00","25.000","0.000","0.000","30.000","0.690","1005.700","-99.000","0.000","-99.000","-99.000","-99.000","30.000","","26.800",""
"C0X180","2019-07-25 09:00:00","62.000","140.000","0.300","31.300","0.660","1002.500","-99.000","0.000","-99.000","-99.000","-99.000","31.300","","25.600",""
"C0F930","2019-07-25 09:00:00","100.000","226.000","1.300","31.400","0.790","998.300","-99.000","0.000","-99.000","-99.000","-99.000","32.000","","27.200",""
"C0I010","2019-07-25 09:00:00","1562.000","123.000","0.400","23.600","0.710","848.400","-99.000","0.000","-99.000","-99.000","-99.000","23.600","","17.800",""
"C0R190","2019-07-25 09:00:00","32.000","64.000","1.000","30.800","0.740","1005.600","-99.000","0.000","-99.000","-99.000","-99.000","30.800","","25.200",""
"C0E420","2019-07-25 09:00:00","19.000","262.000","0.400","31.600","0.600","1005.300","-99.000","0.000","-99.000","-99.000","-99.000","31.600","","26.500",""
"C0W160","2019-07-25 09:00:00","49.000","226.000","5.500","27.600","0.910","1000.600","-99.000","0.000","-99.000","-99.000","-99.000","27.600","","26.300",""
"C0I460","2019-07-25 09:00:00","110.000","213.000","1.200","28.200","0.780","998.000","-99.000","0.000","-99.000","-99.000","-99.000","28.200","","25.200",""
"C0A9F0","2019-07-25 09:00:00","35.000","285.000","1.400","31.100","0.730","1006.400","-99.000","0.000","-99.000","-99.000","-99.000","31.100","","27.300",""
"C0F9A0","2019-07-25 09:00:00","425.000","272.000","1.500","28.900","0.750","962.600","-99.000","0.000","-99.000","-99.000","-99.000","29.000","","23.800",""
"C0O950","2019-07-25 09:00:00","4.000","182.000","0.400","31.700","0.710","1008.600","-99.000","0.000","-99.000","-99.000","-99.000","31.700","","27.100",""
"C0M760","2019-07-25 09:00:00","40.000","249.000","0.900","30.500","0.740","1005.600","-99.000","0.000","-99.000","-99.000","-99.000","30.800","","26.000",""
"C0AH70","2019-07-25 09:00:00","34.000","243.000","0.500","31.100","0.610","1006.300","-99.000","0.000","-99.000","-99.000","-99.000","31.100","","27.000",""
"C0V250","2019-07-25 09:00:00","298.000","211.000","1.000","29.900","0.770","977.500","-99.000","0.000","-99.000","-99.000","-99.000","30.200","","22.600",""
"C0U980","2019-07-25 09:00:00","573.000","119.000","1.500","29.000","0.790","947.900","-99.000","0.000","-99.000","-99.000","-99.000","29.000","","22.300",""
"C0S740","2019-07-25 09:00:00","289.000","352.000","0.300","29.200","0.740","978.900","-99.000","0.000","-99.000","-99.000","-99.000","29.200","","24.800",""
"C0A940","2019-07-25 09:00:00","49.000","0.000","0.200","31.100","0.770","1004.500","-99.000","0.000","-99.000","-99.000","-99.000","31.100","","25.500",""
"C0A920","2019-07-25 09:00:00","196.000","242.000","3.200","29.500","0.720","986.900","-99.000","0.000","-99.000","-99.000","-99.000","29.500","","25.800",""
"C0T870","2019-07-25 09:00:00","135.000","159.000","0.600","28.800","0.750","994.800","-99.000","0.000","-99.000","-99.000","-99.000","28.800","","23.500",""
"C0O930","2019-07-25 09:00:00","69.000","49.000","0.400","29.900","0.820","1002.600","-99.000","0.000","-99.000","-99.000","-99.000","29.900","","25.000",""
"C0C460","2019-07-25 09:00:00","482.000","265.000","0.500","26.100","0.800","957.400","-99.000","0.000","-99.000","-99.000","-99.000","26.100","","22.100",""
"C0E520","2019-07-25 09:00:00","320.000","224.000","1.000","30.300","0.750","974.500","-99.000","0.000","-99.000","-99.000","-99.000","30.300","","22.800",""
"C0T9D0","2019-07-25 09:00:00","7.000","122.000","1.100","30.100","0.990","1009.500","-99.000","0.000","-99.000","-99.000","-99.000","30.200","","25.800",""
"C0I390","2019-07-25 09:00:00","1184.000","92.000","0.900","24.800","0.690","885.300","-99.000","-99.000","-99.000","-99.000","-99.000","25.000","","18.900",""
"C0B020","2019-07-25 09:00:00","86.000","207.000","2.900","30.100","0.990","998.500","-99.000","0.000","-99.000","-99.000","-99.000","30.100","","26.400",""
"CM0170","2019-07-25 09:00:00","106.000","95.000","0.500","29.000","0.740","999.000","-99.000","0.000","-99.000","-99.000","-99.000","29.000","","23.600",""
"C0F860","2019-07-25 09:00:00","2215.000","283.000","0.800","20.300","0.810","782.700","-99.000","0.000","-99.000","-99.000","-99.000","20.300","","13.900",""
"C0U890","2019-07-25 09:00:00","116.000","56.000","1.000","30.000","0.870","997.900","-99.000","0.000","-99.000","-99.000","-99.000","30.100","","25.500",""
"C0G800","2019-07-25 09:00:00","15.000","216.000","3.400","30.400","0.760","1007.200","-99.000","0.000","-99.000","-99.000","-99.000","30.400","","26.400",""
"C0F850","2019-07-25 09:00:00","379.000","255.000","1.000","29.000","0.700","966.600","-99.000","0.000","-99.000","-99.000","-99.000","29.000","","23.700",""
"C0AH50","2019-07-25 09:00:00","275.000","242.000","2.400","28.900","0.900","979.100","-99.000","0.000","-99.000","-99.000","-99.000","28.900","","25.800",""
"C0Z160","2019-07-25 09:00:00","124.000","67.000","0.600","30.200","0.670","997.100","-99.000","0.000","-99.000","-99.000","-99.000","30.200","","18.900",""
